caption_id,app_id,screenshot,caption
co.thefab.summary_screenshot_0,co.thefab.summary,https://play-lh.googleusercontent.com/ofIbZAhVWOxqUitvVTbMY8Y5zMYNurGlhYmulmv2caMgCr1BccoOIm7TcjrULPxJdbQ,"""Unleash your inner artist with microlearning tools, progress indicators, and streak tracking for a month of self-improvement."""
co.thefab.summary_screenshot_1,co.thefab.summary,https://play-lh.googleusercontent.com/-7kWiKlyqIfIULqwUp2M_itgTqpJ1zWLi-H7Y2ufLJElwynZCPleJPcGTeY6Ii4NQA,"This app offers 10-minute book summaries for fun and interesting learning, with a step-by-step guide."
co.thefab.summary_screenshot_2,co.thefab.summary,https://play-lh.googleusercontent.com/amrebfA1IXhahhr_66amwE2Qws4WiroJJlhsLDyzRhp-aZ9wdn6K2eD36alx4i9qt4c,"""Start your 2-week dopamine detox with a 3-app block and a 10-minute reading session."""
wsj.reader_sp_screenshot_0,wsj.reader_sp,https://play-lh.googleusercontent.com/dAIlDjb6n0sr9ME08XE0NPWj59BdBOjHn0Ze1bgqSQEIBkyUBhxnQPuJnuyPr9LGDQ,"""Stay informed with breaking news and learn about the drivers of lower inflation."""
wsj.reader_sp_screenshot_1,wsj.reader_sp,https://play-lh.googleusercontent.com/9TMxR_Uv8AAwD_Z8zfsBuG6WBZc6X_fzlGoJJbC-5X5PzOpFbUG4XgF8rqViZEq2xw,"This mobile app offers trusted journalism curated in one place, with a focus on educational tools like quizzes, progress indicators, learning modules, audio practice, and streak tracking."
wsj.reader_sp_screenshot_2,wsj.reader_sp,https://play-lh.googleusercontent.com/arxTEIUny9SkV1hF9V6uWPw2eIqQebsceeXAGoa9Yi6Y4RNntAaxu3rlmd3Xl_S37xI,"Save stories for later, build a list, revisit anytime."
com.all.english.grammar.rules.tenses.exercises.book.test_screenshot_0,com.all.english.grammar.rules.tenses.exercises.book.test,https://play-lh.googleusercontent.com/SwNRp3t0Jq2tOHAK181loMec62x6WoNu3eewf6MBnpHkNqflJ1qIG0XE3Ufw7ZBrpg,English Grammar Rules Guide - Learn and Practice Grammar
com.all.english.grammar.rules.tenses.exercises.book.test_screenshot_1,com.all.english.grammar.rules.tenses.exercises.book.test,https://play-lh.googleusercontent.com/jNmkZ-qdG9qm3IqC550AyfkT9IGN-Mn-umrO-l57yc5_xtOMo2Js2Nd-L5KHzB8RWWfn,"Learn English grammar rules with quizzes, exercises, and progress indicators."
com.all.english.grammar.rules.tenses.exercises.book.test_screenshot_2,com.all.english.grammar.rules.tenses.exercises.book.test,https://play-lh.googleusercontent.com/-lhDrpbzi_liRcAsBzXZvOmDWLDZR8jVhrQNk9cndxOobYPWclu1ckxgTVnsG5llIkry,"This mobile app offers a comprehensive guide to the 8 parts of speech, including quizzes, exercises, progress indicators, and learning modules."
com.edurev.iit_screenshot_0,com.edurev.iit,https://play-lh.googleusercontent.com/y8vr3W49CqBwUntlbB23Nbtgz4R3khum1mj-AR23l5rnzINzSUev72HcyDuEXA05CQ,"EduRev app offers subject-wise courses for JEE preparation, including Chemistry, Physics, and Mathematics."
com.edurev.iit_screenshot_1,com.edurev.iit,https://play-lh.googleusercontent.com/ZlQicvYOkxHBqHltILGVtbdMQQcPDjayVrD_k32298gEnk4ZT9oXQwyq94PJdGvWwA,"NCERT Books & Solutions for PCM, 14 students learning this week."
com.edurev.iit_screenshot_2,com.edurev.iit,https://play-lh.googleusercontent.com/HShod0JIHx8CvCHA4L5Ptle88HS4tFdHwoECmiKRGw490xpMPL92aZkGpaxXKEq6ok2Z,"This mobile app offers chapter-wise tests for JEE Main & Advanced, including a scorecard, solutions, and quiz types like MCQs, for learning and practicing physics."
com.medicalmcq4all_screenshot_0,com.medicalmcq4all,https://play-lh.googleusercontent.com/SZ-jkQbtQbLz6UXJO0WLdFKaSeJ_m6KnN0SiVKROVhrQqZ15cHiYgH58owTepcJXM2g,"Medical MCQ All offers high-yield materials for GP doctors, including quizzes, exercises, progress indicators, and audio practice."
com.medicalmcq4all_screenshot_1,com.medicalmcq4all,https://play-lh.googleusercontent.com/8rYymrp1lIvMz5U8cQ93IhADOncdDLgcHsmd3OE9KOS1r6cysnWmOsL1XwL8eUmTeyc,"This app is designed to be helpful for doctors, offering tools for DHA, HAAD, MOH, OMSB, SMLE, QCHP, DHCC, NHRA(Bahrain), KMLE, and more. It supports general practitioners and family physicians, as well as USMLE, PLAB, AMC, and NEET PG aspirants."
com.medicalmcq4all_screenshot_2,com.medicalmcq4all,https://play-lh.googleusercontent.com/de1Fz5k0XcOWIuVRdpvFt5S3kvUTT0CLf9TN6dO5rh0AmK9UGergwKR_Xnx85Simea8,"This mobile app offers practical explanations for medical practice, past papers, and paper tests, providing a comprehensive learning experience."
com.kalewenn.ebiologieapp_screenshot_0,com.kalewenn.ebiologieapp,https://play-lh.googleusercontent.com/xNBx5RYsKGpRdWcBdDsmLVL8GaiwVFA92tmGTbdnP66-DlaGjJPCD4MnW8hPHMmnko8,"A mobile app for learning biology with quizzes, browse categories, and progress tracking."
com.kalewenn.ebiologieapp_screenshot_1,com.kalewenn.ebiologieapp,https://play-lh.googleusercontent.com/tKbhoJHs98dM-93xCEta-w7vtnPgyrMsxgsMn3t9LZBiFSM78QJoX2BD6TZ_GDYxtSw,"Educational app with quizzes, progress tracking, and real-time learning modules."
com.kalewenn.ebiologieapp_screenshot_2,com.kalewenn.ebiologieapp,https://play-lh.googleusercontent.com/iPBus9I0gS2AY-eo25d7JyrrxotpuKyB9BOE6i7rRmXKUjjfi1pbwPU99-6HDRJNfJ4g,"This mobile app offers a vast collection of educational courses, categorized into various fields like Cellular Biology, Immunology, Molecular Biology, and Microbiology. Users can browse through these courses, view details, and select specific ones for further study."
com.eggrollgames.animalmathgamesfree_screenshot_0,com.eggrollgames.animalmathgamesfree,https://play-lh.googleusercontent.com/j5PXnOlQc41sGKaSZ4nMPwyLcFgRsE2LTVJ0mXfnOUgbygACKBGYcxkXLpQR9Kkbxok,"Educational app for children, focusing on addition and subtraction, with interactive exercises and progress tracking."
com.eggrollgames.animalmathgamesfree_screenshot_1,com.eggrollgames.animalmathgamesfree,https://play-lh.googleusercontent.com/VjjK6oIUJkRu-ULPbDHM1r6KgbtvC2nRwPtgsAiKlWYaXTGO9mO2Gpyxfho0jeFN1ek,"This mobile app offers educational tools for Common Core Standards, including quizzes, exercises, progress indicators, learning modules, audio practice, and streak tracking."
com.eggrollgames.animalmathgamesfree_screenshot_2,com.eggrollgames.animalmathgamesfree,https://play-lh.googleusercontent.com/g4Pf_k98qa0vrOnaoyHGRt25eLStXNgx1JZ-OAoCwj1DEpdSlwXL4apx62C63YbQSqk,"Educational game with quizzes, patterns, groups, and geometry exercises."
de.pschwind.planetary.nomenclature_screenshot_0,de.pschwind.planetary.nomenclature,https://play-lh.googleusercontent.com/wRAUEwzKOwuNd4Vuq0PPH_Lr-maCWhvgs4VAPhV4nkT51yYz3dIuyhboLCu0iL31iek,"Educational quiz app with interactive quizzes on naming hydrocarbons, including alkanes, alkenes, alkynes, and alcohols."
de.pschwind.planetary.nomenclature_screenshot_1,de.pschwind.planetary.nomenclature,https://play-lh.googleusercontent.com/YvOGQ6LJWmKWc1pLRbdCd1Fy_ob_U0I4UM5FSsC3hs8CofU_T_znwO0NmNMWt1R7dIWr,"""Alkanes Level 1 Match Molecules Quiz with 0 Tries Available"""
de.pschwind.planetary.nomenclature_screenshot_2,de.pschwind.planetary.nomenclature,https://play-lh.googleusercontent.com/zHUP-GrbsCiip-Zk5D-xjAoTEkzZJmEilmdotfZef-oIYaMCD5GWagI2VrsvmpKH86vd,"Educational quiz app with matching questions, progress indicator, and learning modules."
com.abacus.vrsciencelabspanish_screenshot_0,com.abacus.vrsciencelabspanish,https://play-lh.googleusercontent.com/kMv3ocSz4QIS9RRkFGrnsKgrlcGQqrnuOgbEBFo-azWuz1jnMIqoNiiBAwUm1_mJgA,"A mobile app screenshot with a character in a white lab coat, educational content on a circuit diagram, and a ""Salida"" sign."
com.abacus.vrsciencelabspanish_screenshot_1,com.abacus.vrsciencelabspanish,https://play-lh.googleusercontent.com/3nLu40NgLOmF7aNGwhcmAX0sauOiBdISrR3MxrKjKdtFK-4QRfkg7HLPh8IL9DUAmnnx,"A cave with stalactites and stalagmites, illuminated by green lights, with a progress indicator showing 100% completion."
com.abacus.vrsciencelabspanish_screenshot_2,com.abacus.vrsciencelabspanish,https://play-lh.googleusercontent.com/zAGaWHSb_AJx3MxQDKeXk2ma8jlnnO2MdAsdLleRo32cBfPPSygo_2PYAkNmVX6jGy0,"A volcanic eruption with smoke and ash billowing into the sky, illuminating the surroundings with a fiery glow."
com.stat_app.introStat_screenshot_0,com.stat_app.introStat,https://play-lh.googleusercontent.com/Axugce8pxIh_xkHqEeIYvuAJqDG2CsBEsHAgbmdC3NZJyMjf_tBCmbii0kH0KsI6bw,"IntroStat app offers easy statistics tasks like descriptive statistics, probability, sampling distributions, hypothesis testing, and simple regression."
com.stat_app.introStat_screenshot_1,com.stat_app.introStat,https://play-lh.googleusercontent.com/O5IXTUzYtX3L51Hroj2q_vbjVDkulaNuHafb7n9w1pV-HlCDOLYI8UOooSViXvvvFPQ,"This mobile app provides visualizations of key statistical concepts, including the Empirical Rule, with interactive data regions and results."
com.stat_app.introStat_screenshot_2,com.stat_app.introStat,https://play-lh.googleusercontent.com/Beue6DXH-Q2mT-Y3ofl_K6zDJDJabKLzWKvwqOFagoQj9Q1FubU-E3XqOmQi8lQzcsg,"Edit Dataset, save and modify existing datasets."
com.bimiboo.playandlearn_screenshot_0,com.bimiboo.playandlearn,https://play-lh.googleusercontent.com/lN1DvBxC7MvHODEL1fPwQ9HBY6_WooIb9VvxFe3Vyq66ifPYIuEyNzcdgG7vR80tYnc,Educational train game for toddlers with 30 learning games.
com.bimiboo.playandlearn_screenshot_1,com.bimiboo.playandlearn,https://play-lh.googleusercontent.com/bB_toFM_X9CMS5vCmNwcwajPp_Ukebd9c2_vqQ2WnJl3-LKjpjkPB8EAOrtBtXS5Aw,Educational game teaches sorting and classification with a magic hat and shapes.
com.bimiboo.playandlearn_screenshot_2,com.bimiboo.playandlearn,https://play-lh.googleusercontent.com/muQowfhcyImVYAJghhukKTWqZjA_rBRGoW4QPNq9Qc4gBfLtuBjVqrHq-Mt9HPnwLIdI,"Child-friendly interface, quiz types, exercises, progress indicators, learning modules, audio practice, streak tracking."
air.com.littlebigplay.games.myenglishgrammartestpro_screenshot_0,air.com.littlebigplay.games.myenglishgrammartestpro,https://play-lh.googleusercontent.com/8mIfqLCGoyYtf-ZzK0_RHyUb_oTqAHuKwinGiGuq4d_wTcVfXW0fq8cXhBsdqL7gQmOKpYLn7mFoytU1ArKCOg,"This mobile app offers grammar training quizzes with progress tracking and streaks, aiming to enhance language skills."
air.com.littlebigplay.games.myenglishgrammartestpro_screenshot_1,air.com.littlebigplay.games.myenglishgrammartestpro,https://play-lh.googleusercontent.com/vzvBTfhRaxWC9OYJVlMl1YvFEGKQJDLKbf8TY16o-O12UUAjskvzloGvI4pyJJABat-Ev7q5I5NLUO9BHMweBMI,"This mobile app offers a grammar quiz with 10 questions, including a correct answer and a feedback option."
air.com.littlebigplay.games.myenglishgrammartestpro_screenshot_2,air.com.littlebigplay.games.myenglishgrammartestpro,https://play-lh.googleusercontent.com/D_9IDqHNOrO9weFAQE0YgPyTxefbZNcDzOxqBtc96uPWfyWSmFdGkbgA_hcd9gWP_F-QUPnoPdXY9fERjaOOAg,"A mobile app for learning grammar, with quizzes and exercises to improve language skills."
hacking.learnhacking.learn.hack.ethicalhacking.programming.coding_screenshot_0,hacking.learnhacking.learn.hack.ethicalhacking.programming.coding,https://play-lh.googleusercontent.com/Uo0jSrxXzYPVlN2pZdCW_ZjzeuyTG-jx9ip7J9i0kmEPKEhCxgBEwX9zIKB65jJy1A,"""Unlock your hacking journey with this app, ready to guide you through the world of hacking."""
hacking.learnhacking.learn.hack.ethicalhacking.programming.coding_screenshot_1,hacking.learnhacking.learn.hack.ethicalhacking.programming.coding,https://play-lh.googleusercontent.com/t--cxZN-X4AvUUrI2V0BrC088XFJzLodx77fKXQldVl2-m-fxxtfLFKRZuAl-_qZTpQ,"Ethical Hacking app offers short 5 min lessons, includes quizzes, exercises, progress indicators, learning modules, audio practice, and streak tracking."
hacking.learnhacking.learn.hack.ethicalhacking.programming.coding_screenshot_2,hacking.learnhacking.learn.hack.ethicalhacking.programming.coding,https://play-lh.googleusercontent.com/vlS1DAbUeMFH6Z5gqNoZnWAbaPySbvmbToMjnXP8xBOcEE98v2aAxU4txRZ6H1rTlPJ7,"This mobile app offers a certification program for ethical hacking, providing a digital certificate of completion and learning modules with quizzes and exercises."
com.Purplebug.Uptown_screenshot_0,com.Purplebug.Uptown,https://play-lh.googleusercontent.com/TRcifUzwlLoV7bDbSFFrligjUMOD1fPx9Xlm7sE_kafiaD-tMHxnQ3tTeZcOhV12kBug,"Interactive learning game for kids, flashcards, ages 2-5, play, kid's progress, interactive learning game"
com.Purplebug.Uptown_screenshot_1,com.Purplebug.Uptown,https://play-lh.googleusercontent.com/eHL8XcwmzDmJRHYt28YkTM1nVGZ4nf6eonV4zSgFQuZoB9amfVPYeP4U8WEvQLziHWY,"Educational flashcard game with 26 cards owned, quiz types, progress indicators, and learning modules."
com.Purplebug.Uptown_screenshot_2,com.Purplebug.Uptown,https://play-lh.googleusercontent.com/khTRMhDxUoIoGDLfZfr5MmXVHG2wcRYy2xqWJXUtjhip8XTnVq95HH7xOxt0a6qM9Fs,"Parent-friendly interface, Kid's Progress, Interest, Speed, Quality, Learning Progress, Comprehension, FRUITS, VEGETABLES, ANIMALS, SCHOOL."
com.malab.elementaryalgebra_screenshot_0,com.malab.elementaryalgebra,https://play-lh.googleusercontent.com/0tsMJQ_h3HExwXV6LM7hOeTJfcIof-VFXJzoFbRqFNMb3MpBsEO46m-hWvP6dz8tW3rQI3X3BBElDxJT1jr0Kg,"""Elementary Algebra: Track Your Progress, Learn Quizzes, Progress Indicators"""
com.malab.elementaryalgebra_screenshot_1,com.malab.elementaryalgebra,https://play-lh.googleusercontent.com/F-tg00GJRKdUGe74A3juIMeHStxLxuP2A99Zx55rrb3eqLswYjIT9IaAEPfLVM2uV-S7VW0mCa04UBNJW8BKJHM,"Explore syllabus, MCQs, and quizzes in Elementary Algebra, with daily goals and progress dashboard."
com.malab.elementaryalgebra_screenshot_2,com.malab.elementaryalgebra,https://play-lh.googleusercontent.com/ywvrYCGnTUO8_x1dcC7Cx43Tub4_5ZcyS9AoAyUHlPqPfJGh-xn_83jHqta0HIh2zU86oe0OFMkKpSX875jTq8o,"This mobile app offers a syllabus for Elementary Algebra, with topics like Basic Mathematical Concepts, Algebraic Expressions, Linear Equations and Inequalities, Polynomials and Factoring, and Graphing Linear."
in.thirtyfour.accountingquiz_screenshot_0,in.thirtyfour.accountingquiz,https://play-lh.googleusercontent.com/P9ZgjIXn7Zvko-4nctktrpqOZThDQFFlKY3m6uHV-P9e7Jfc3pePoEYphk2bVvNxzQ,"This mobile app offers quizzes on accounting concepts, with hints and progress tracking to help users learn and sharpen their knowledge."
in.thirtyfour.accountingquiz_screenshot_1,in.thirtyfour.accountingquiz,https://play-lh.googleusercontent.com/38kI6GJxsZM3a_9QqaIQ9w7SzGnbYgV6h_nmj9S6jmqO9w6EirWtinQuUZA7hNoiSlw,"Interactive quiz with over 600 questions, progress tracking, and learning modules."
in.thirtyfour.accountingquiz_screenshot_2,in.thirtyfour.accountingquiz,https://play-lh.googleusercontent.com/aMVzRiImeLK10bFjZe2-c5XM35RD7v4XKxe3bZAn0kcNKBfhaowRIc3QIkvCpwnd5ug,"Learn accounting with 12 topics, including general principles, balance sheet, income statement, financials, depreciation, bonds, ratios, and more."
com.KncmapTechnologies.pythonprogramming_screenshot_0,com.KncmapTechnologies.pythonprogramming,https://play-lh.googleusercontent.com/hv-sXO8aaUSqewqL2B1-qI5VGg3pJqR_ZiC5q_7Px6ekxkKSNR2LQD1ffbNQPMcoavg,"""Ultimate Python App: Learn Python Programming with Interactive Lessons, Quizzes, and Progress Tracking"""
com.KncmapTechnologies.pythonprogramming_screenshot_1,com.KncmapTechnologies.pythonprogramming,https://play-lh.googleusercontent.com/62hxDcSlYUoBomHmW50G2po2JNEYeC-3W84Lqqtodaq6yJ9SFNr5aWMF9VLO_xJZA1XNgbCYi9msTE1oyavbOA,"""Learn Python with interactive quizzes and exercises, progress tracking, and audio practice."""
com.KncmapTechnologies.pythonprogramming_screenshot_2,com.KncmapTechnologies.pythonprogramming,https://play-lh.googleusercontent.com/EI7KERyDpE8yzbA2c_0JruH7juwW_RcJZ3AX55irOpxA8gF96kaxxZlDarRsN7oVJITVII-g_eBZdefO6gKY2w,"AI Tutor app provides educational tools for beginners, including quizzes, exercises, and progress indicators."
aws.exam_screenshot_0,aws.exam,https://play-lh.googleusercontent.com/lZ33GHhnfD41yrUk1WR3lfUSnpYFA66I585v5xyPJhjdCPX7AEVVJ3MJ_3UcbV0zvjHa_w5Eqp3A7IfH0vL99A,"""Learn AWS Exam with quizzes, exercises, and progress tracking."""
aws.exam_screenshot_1,aws.exam,https://play-lh.googleusercontent.com/xPjEZcMQyZPnU4nqqqHpNIqV4LfudWDRjuYtecVlwW7YlCDeiCbefMKfeIxny76nLxEkyCmjiHBLe8GPxiJvNg,"AWS Prep app offers 100+ answered questions, a 70-day countdown, and a progress tracker with 98% correct answers."
aws.exam_screenshot_2,aws.exam,https://play-lh.googleusercontent.com/IeyaKzDsyLFApJ76LymDQrfZ9oiejt3Yh7H4X7MV-1rcY2UNOyef5iKUoBUMjvBIrQ21ic4XTuCHN-aC4dnXyhQ,"""Daily Progress Tracker: Consistent Practice for Learning"""
com.tutotoons.app.fluvsies.free_screenshot_0,com.tutotoons.app.fluvsies.free,https://play-lh.googleusercontent.com/_EbZ_8lBwSk5rbS4TlmBjaegJ6CuyGStPLEYqUm4TWa1Gz971HU_gMtx39mWKxmXD8tTUmnIPJsz15TTva2WaA,"""Slime Surprise Egg Event: Limited-Time Fun!"""
com.tutotoons.app.fluvsies.free_screenshot_1,com.tutotoons.app.fluvsies.free,https://play-lh.googleusercontent.com/4Mr5sdIyQUSCukOt3msd4Jdhdg00tFHYgzyVypMDnu5ybi4iuPJPjjeBRIr31c6qveT2roXI8jY0YH5J6EI9QQ,"""Choose Accessories for a cute pet in this fun mobile app."""
com.tutotoons.app.fluvsies.free_screenshot_2,com.tutotoons.app.fluvsies.free,https://play-lh.googleusercontent.com/sbhTbB31gmzLoDAXQOuJ9DvFjR_3sNcYtm1N8CI-3yBy1mrV9we6xE2iwjpGNn4wzKVFjQ2ua9N3SjRDZ38c,"""Unicorn baby hatch: Discover and care for magical pets in this fun game!"""
com.solitekids.secilhuruf_screenshot_0,com.solitekids.secilhuruf,https://play-lh.googleusercontent.com/_4Mqsk9ZCTyy9NHBihoHAKLNtWg4jg2VApGlJSvMIrRT89uYVuRg1LPww_OhdM7GG6Q,"This mobile app offers a variety of educational tools for learning and playing, including quizzes, exercises, progress indicators, learning modules, audio practice, and streak tracking."
com.solitekids.secilhuruf_screenshot_1,com.solitekids.secilhuruf,https://play-lh.googleusercontent.com/z12gAHaJ0aC2ZfxUEVWX6X1iOlzl561llrMoxsJmDgi5k65KlcwJ77H6WHDWDL_3Sdbu,"This mobile app is an educational tool for learning the alphabet and handwriting, featuring interactive quizzes, exercises, and progress indicators. It includes a book for practice and a streak tracking feature."
com.solitekids.secilhuruf_screenshot_2,com.solitekids.secilhuruf,https://play-lh.googleusercontent.com/FHuyXnNdlFYclFRJC8iouX_6wHZawbODOVytSwnXgvgEq47P4Oxs3tTqpYQpZ3SGQ1s_,"Educational game app with puzzles, quizzes, and exercises to learn letters and words."
com.talha.stats_screenshot_0,com.talha.stats,https://play-lh.googleusercontent.com/s-3y4HmIkLq4W-ktQRbHpxcTpi7Kzg7iq0TFdokJpDoELOSEsAePtzUYQALZ2miT6w,"A mobile app for statistical analysis, displaying T-test results with sample data and statistical parameters."
com.talha.stats_screenshot_1,com.talha.stats,https://play-lh.googleusercontent.com/VNkKPHOy7UsnKSbI_yBa9WL5ZtQcBYC2tHznzoctzQHxz9qgT285Qv9f1Uis-6X2QTE,"A mobile app for conducting two-sample t-tests, with fields for entering group means, standard deviations, and sample sizes, and a ""Ok"" button."
com.talha.stats_screenshot_2,com.talha.stats,https://play-lh.googleusercontent.com/5jvEV6Bl0D2JhvqnZFOxRyQO1P-9R_XRDB3qsf46-Gs_fQhLMTgrNsssNZyszVq5Z9w,"The mobile app offers various T-test options including two samples, one sample, paired t-test, and one sample with parameters."
com.flosim.Dictionary_screenshot_0,com.flosim.Dictionary,https://play-lh.googleusercontent.com/gOQrHAREqZXCxFcMOG0ZEW80qLWUqlER1Evncp3flBhE4LnzUpp4NEI9fix07eTXFw,"A mobile app for finding words, with a search bar and a list of words like ""boat,"" ""marquis,"" and ""transmitting."""
com.flosim.Dictionary_screenshot_1,com.flosim.Dictionary,https://play-lh.googleusercontent.com/CDDUJ0mqMNa-HRjgIEJGXSeasVnNCsdwA6xRDtqQctSs_ibhB5Ng86M7C8AZtthNjCqk,"A mobile app for dictionary search, with a search bar at the top and a list of words in the background."
